,activity,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CHEMBL402_CHEMBL39312,8.52,86.99,4.09,413.3,27,3,5,5,3,7,12,146,0,2,0,0,0,2,0,11.0,3.0,5.0,2.0,2.0,1.0,4.0,6.0,2.0,2.0,3.0,4.0,4.0,0.0,1.0,4.0,5.0,0.0,1.0,2.0
CHEMBL3351218_CHEMBL3331365,6.3,160.05,1.89,484.4,34,4,11,11,4,12,10,176,0,4,1,1,2,2,1,2.0,2.0,0.0,2.0,1.0,2.0,4.0,6.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0
CHEMBL3130_CHEMBL2171939,8.74,123.46,1.48,546.68,40,2,12,11,1,12,11,212,1,4,2,2,3,1,2,0.0,2.0,4.0,6.0,2.0,1.0,1.0,4.0,1.0,8.0,5.0,5.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0
CHEMBL3706_CHEMBL1288060,9.39,96.97,1.29,405.41,30,2,8,5,2,8,6,152,4,2,1,2,0,2,1,4.0,1.0,3.0,5.0,0.0,0.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,3.0,4.0
CHEMBL3706_CHEMBL1288212,9.3,104.81,1.48,417.42,31,2,8,5,2,8,6,156,4,2,1,2,0,2,1,4.0,1.0,3.0,5.0,0.0,0.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,3.0,4.0
CHEMBL3706_CHEMBL1288267,9.72,103.53,1.76,414.42,31,3,8,4,3,8,4,154,4,3,1,2,1,2,1,4.0,1.0,3.0,5.0,0.0,0.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,3.0,4.0
CHEMBL3706_CHEMBL1287939,9.8,126.81,1.05,530.59,39,3,11,7,3,11,8,202,4,2,2,3,0,2,2,4.0,1.0,3.0,5.0,0.0,0.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,3.0,4.0
CHEMBL3706_CHEMBL1287969,9.74,139.7,0.45,531.57,39,3,12,8,3,12,8,202,4,2,2,3,1,1,2,4.0,1.0,3.0,5.0,0.0,0.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,3.0,4.0
CHEMBL2492_CHEMBL84149,5.82,25.36,1.55,192.26,14,0,3,3,0,3,4,76,0,1,1,1,1,0,1,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0
CHEMBL4588_CHEMBL305222,9.09,107.53,1.02,349.43,25,4,7,4,4,7,13,138,3,1,0,0,0,1,0,7.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0
CHEMBL4588_CHEMBL70426,8.16,123.76,1.61,444.53,32,4,9,5,4,9,12,174,3,2,1,1,1,1,1,7.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0
CHEMBL4588_CHEMBL303155,9.27,120.42,1.57,400.48,29,4,8,5,4,8,13,156,3,2,0,0,1,1,0,7.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0
CHEMBL1939_CHEMBL21691,9.13,77.82,4.14,338.84,24,4,4,4,2,5,7,122,0,3,0,0,1,2,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL1939_CHEMBL278813,8.89,87.05,4.15,368.87,26,4,5,5,2,6,9,134,0,3,0,0,1,2,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL2518_CHEMBL287700,4.28,222.11,3.22,592.54,43,6,14,12,5,15,14,222,1,4,0,0,1,3,0,4.0,7.0,4.0,6.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,5.0,1.0,9.0,1.0,0.0,1.0,2.0
CHEMBL4588_CHEMBL70406,7.89,107.53,4.82,515.65,38,4,7,4,4,7,16,200,3,3,0,0,0,3,0,7.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0
CHEMBL4791_CHEMBL2115345,5.94,82.19,3.56,408.52,29,3,5,4,4,6,8,150,1,3,0,1,1,2,0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,6.0
CHEMBL4680_CHEMBL1823570,6.55,110.05,-1.1,468.53,31,3,6,8,3,9,10,158,0,3,0,1,2,1,0,4.0,3.0,5.0,2.0,0.0,2.0,2.0,6.0,3.0,7.0,6.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0
CHEMBL4372_CHEMBL1760316,9.41,61.36,4.51,404.5,29,3,4,3,3,6,14,158,1,2,0,0,0,2,0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,4.0,1.0,7.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0
CHEMBL4372_CHEMBL1760318,9.24,70.59,4.12,406.47,29,3,5,4,3,7,14,158,1,2,0,0,0,2,0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,4.0,1.0,7.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0
CHEMBL4588_CHEMBL306912,9.35,107.53,2.23,405.52,28,4,7,5,4,8,13,152,3,2,0,0,1,1,0,7.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0
CHEMBL4801_CHEMBL422400,7.35,143.8,2.86,527.53,39,3,10,8,3,10,11,198,2,4,0,0,1,3,0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,0.0,0.0,2.0,3.0,3.0,6.0,2.0,1.0,0.0,3.0
CHEMBL4588_CHEMBL122651,7.57,139.08,1.3,395.39,27,2,10,7,2,11,10,144,1,2,0,0,0,2,0,7.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0
CHEMBL2461_CHEMBL365843,9.82,86.71,1.19,356.42,26,2,6,4,2,6,7,138,2,1,1,2,0,1,1,2.0,2.0,4.0,4.0,1.0,1.0,1.0,7.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,6.0
CHEMBL260_CHEMBL478225,6.82,71.09,5.1,419.91,30,2,5,3,2,6,7,152,2,3,1,1,1,2,0,6.0,1.0,2.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,5.0
CHEMBL1875_CHEMBL2402903,9.3,98.4,2.8,475.66,33,2,8,5,2,9,10,182,1,2,2,2,1,1,2,4.0,4.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,6.0
CHEMBL1875_CHEMBL2402892,9.3,121.87,0.82,518.68,36,3,10,7,3,11,11,198,1,2,3,3,1,1,2,4.0,4.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,6.0
CHEMBL3744_CHEMBL575060,6.31,100.62,-0.74,147.13,10,4,5,5,3,5,5,58,0,0,0,0,0,0,0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,6.0,3.0,4.0,3.0,2.0,2.0,6.0,1.0,2.0,3.0
CHEMBL3481_CHEMBL355775,5.96,49.33,0.37,163.24,10,2,3,4,3,4,7,60,0,0,0,0,0,0,0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,6.0,2.0,6.0,4.0,1.0,0.0,3.0,1.0,5.0,5.0,2.0,5.0,0.0
CHEMBL4588_CHEMBL55154,8.05,124.81,2.79,378.77,26,3,9,5,3,10,7,136,3,2,0,0,0,2,0,7.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0
CHEMBL4801_CHEMBL1222972,4.76,122.24,2.05,418.45,30,2,9,7,2,9,9,162,2,1,2,2,0,1,1,3.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,0.0,0.0,2.0,3.0,3.0,6.0,2.0,1.0,0.0,3.0
CHEMBL3706_CHEMBL1222588,8.52,96.97,2.71,435.48,32,2,8,5,2,8,7,166,4,2,2,3,0,2,1,4.0,1.0,3.0,5.0,0.0,0.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,3.0,4.0
CHEMBL2409_CHEMBL3263297,8.51,82.26,7.14,554.86,40,4,6,2,4,6,15,226,4,0,8,8,0,0,0,3.0,1.0,5.0,3.0,0.0,2.0,4.0,4.0,3.0,2.0,8.0,2.0,5.0,6.0,4.0,6.0,1.0,4.0,3.0,3.0
CHEMBL3991_CHEMBL371051,5.88,76.66,4.56,493.65,37,3,6,4,2,6,9,190,1,4,1,1,0,4,1,3.0,0.0,1.0,5.0,4.0,3.0,0.0,8.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,6.0
CHEMBL3464_CHEMBL481033,4.41,192.42,-1.42,361.32,24,9,11,8,7,14,11,142,0,0,0,0,0,0,0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0
CHEMBL3464_CHEMBL480418,5.34,75.0,2.09,407.96,28,5,5,5,4,7,11,154,0,2,1,1,1,1,1,4.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0
CHEMBL2069_CHEMBL373118,5.52,79.61,3.43,430.5,30,1,6,5,1,8,7,158,0,3,0,1,1,2,0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,5.0,1.0,6.0,12.0,0.0,2.0,8.0,2.0,3.0,4.0,3.0,2.0,6.0
