,activity,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CHEMBL3481_CHEMBL172319,5.12,49.33,0.61,177.27,11,2,3,4,3,4,8,66,0,0,0,0,0,0,0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,6.0,2.0,6.0,4.0,1.0,0.0,3.0,1.0,5.0,5.0,2.0,5.0,0.0
CHEMBL3481_CHEMBL366555,5.54,49.33,0.37,163.24,10,2,3,4,3,4,7,60,0,0,0,0,0,0,0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,6.0,2.0,6.0,4.0,1.0,0.0,3.0,1.0,5.0,5.0,2.0,5.0,0.0
CHEMBL5683_CHEMBL458997,5.2,100.64,3.82,468.94,33,3,9,8,3,10,9,172,1,3,1,1,1,2,1,2.0,1.0,1.0,5.0,0.0,0.0,5.0,6.0,0.0,3.0,8.0,5.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,6.0
CHEMBL4394_CHEMBL1774563,6.96,88.2,4.96,416.05,28,4,5,3,3,6,15,164,1,0,2,2,0,0,0,8.0,5.0,1.0,4.0,1.0,0.0,3.0,6.0,3.0,1.0,17.0,0.0,5.0,7.0,1.0,5.0,2.0,1.0,4.0,7.0
CHEMBL1827_CHEMBL350515,6.84,67.7,6.6,496.95,36,1,6,4,1,7,3,178,1,5,0,2,2,3,0,4.0,0.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,6.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0
CHEMBL4578_CHEMBL2006439,6.5,66.49,4.42,327.82,23,2,5,4,2,6,3,118,0,3,1,1,3,0,0,2.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,4.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0
CHEMBL4578_CHEMBL1972346,7.1,80.92,2.68,244.25,18,4,4,4,4,4,6,92,0,2,0,0,0,2,0,2.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,4.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0
CHEMBL4578_CHEMBL387971,6.4,70.69,3.11,476.6,34,1,7,7,1,8,9,176,0,3,1,2,2,1,1,2.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,4.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0
CHEMBL2939_CHEMBL1982610,5.1,50.16,2.95,371.56,18,1,4,3,1,6,1,90,0,3,0,0,2,1,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,7.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,7.0
CHEMBL2939_CHEMBL1974288,5.3,62.22,3.21,318.38,24,2,4,3,2,4,6,120,1,3,0,0,1,2,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,7.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,7.0
CHEMBL2939_CHEMBL196363,5.4,92.93,4.89,375.46,27,4,6,5,3,7,5,134,2,4,0,0,2,2,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,7.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,7.0
CHEMBL2939_CHEMBL404367,5.3,97.86,4.17,372.43,28,4,7,5,3,7,6,140,2,4,0,0,2,2,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,7.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,7.0
CHEMBL2939_CHEMBL1973540,5.2,113.08,3.9,449.52,31,3,8,7,3,10,5,154,1,4,0,1,2,2,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,7.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,7.0
CHEMBL2939_CHEMBL2006439,5.9,66.49,4.42,327.82,23,2,5,4,2,6,3,118,0,3,1,1,3,0,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,8.0,7.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,7.0
CHEMBL2695_CHEMBL1965570,5.9,93.18,6.59,444.49,32,4,6,5,3,8,5,158,2,5,0,0,3,2,0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,1.0,5.0,6.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0
CHEMBL2695_CHEMBL1983715,6.6,86.28,3.75,437.57,31,2,8,8,2,9,9,162,1,3,1,1,2,1,1,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,1.0,5.0,6.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0
CHEMBL4282_CHEMBL1990254,7.0,68.01,3.18,317.39,24,3,4,3,2,4,6,120,1,3,0,0,1,2,0,3.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,10.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,3.0,4.0
CHEMBL4282_CHEMBL1978448,7.5,74.65,1.7,331.4,23,1,6,4,1,7,5,120,0,3,1,1,2,1,0,3.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,10.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,3.0,4.0
CHEMBL4282_CHEMBL377408,5.1,161.19,0.51,375.41,26,5,9,7,3,10,9,136,1,2,0,0,1,1,0,3.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,10.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,3.0,4.0
CHEMBL2055_CHEMBL38,7.8,37.3,5.6,300.44,22,1,2,2,1,2,10,120,0,0,0,1,0,0,0,2.0,3.0,0.0,2.0,3.0,1.0,3.0,4.0,1.0,8.0,10.0,5.0,3.0,4.0,4.0,5.0,7.0,1.0,0.0,2.0
